run_id,CCEI,Passed_GARP,Alpha,Rho,R_squared
1,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
2,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
3,1.0,True,0.9655060102676958,0.8579965368338003,0.9999999999999943
4,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
5,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
6,1.0,True,0.7131093128406705,0.7480810603292976,0.9324483468335367
7,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
8,1.0,True,0.80000000000002,0.9796776113250758,0.9999999999999889
9,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
10,1.0,True,0.9647917699396025,0.8592715610098114,0.9999999999999933
11,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
12,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
13,1.0,True,0.9661680235239248,0.8570949099331663,0.9999999999999933
14,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
15,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
16,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
17,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
18,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
19,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
20,1.0,True,0.796753851505588,0.985453037225768,1.0
21,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
22,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
23,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
24,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
25,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
26,1.0,True,0.9661680235239248,0.8570949099331663,0.9999999999999933
27,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
28,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
29,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
30,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
31,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
32,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
33,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
34,1.0,True,0.9656274714474449,0.8579425924868038,0.9999999999999939
35,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
36,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
37,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
38,0.9990234375,False,,,
39,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
40,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
41,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
42,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
43,1.0,True,0.9587081724379005,0.8603844051375759,0.9999999999999949
44,0.9990234375,False,,,
45,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
46,1.0,True,0.869241385141037,0.3522884606117753,0.9192271256209344
47,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
48,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
49,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
50,1.0,True,0.796753851505588,0.985453037225768,1.0
