run_id,CCEI,Passed_GARP,Alpha,Rho,R_squared
1,0.9990234375,False,,,
2,1.0,True,0.7118167477449574,0.7913782669999738,0.989027412119953
3,1.0,True,0.6677160966203439,0.8602507151495439,0.9935645783247699
4,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
5,0.9990234375,False,,,
6,1.0,True,0.7077642300307899,0.8643238550533866,0.9600406148644317
7,1.0,True,0.7307443834750189,0.6720417718676697,0.9803032369701407
8,1.0,True,0.6482429943874853,0.8480728994488939,0.9931332634866217
9,1.0,True,0.6677160966203439,0.8602507151495439,0.9935645783247699
10,1.0,True,0.696546738072952,0.7582111469373184,0.9823344099217572
11,0.9990234375,False,,,
12,1.0,True,0.6780591126408785,0.8169922189852877,0.9922130193599129
13,1.0,True,0.712521337765626,0.713081443718806,0.9877240224304562
14,1.0,True,0.6780591126408785,0.8169922189852877,0.9922130193599129
15,0.9990234375,False,,,
16,1.0,True,0.6938437160135844,0.7951157305592672,0.9805851267865139
17,1.0,True,0.6772904734639668,0.7780977878836706,0.9914288210318187
18,1.0,True,0.6787146997308008,0.7453545845919751,0.9722305302353124
19,0.9990234375,False,,,
20,0.9990234375,False,,,
21,1.0,True,0.7017968941989923,0.7078464405536345,0.9810150088859365
22,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
23,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
24,0.9990234375,False,,,
25,0.9990234375,False,,,
26,0.9990234375,False,,,
27,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
28,1.0,True,0.69023303893845,0.7471027915776742,0.9761968559624634
29,1.0,True,0.7233678065190925,0.7253999258282438,0.9935012351875848
30,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
31,1.0,True,0.7000513494225962,0.7912531348253962,0.9922188416462999
32,1.0,True,0.746861998008558,0.9848293480515978,1.0
33,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
34,1.0,True,0.7206557699509283,0.7275971817920169,0.987230805534366
35,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
36,1.0,True,0.675218437383485,0.8237618512397762,0.972233416151485
37,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
38,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
39,1.0,True,0.746861998008558,0.9848293480515978,1.0
40,1.0,True,0.6482429943874853,0.8480728994488939,0.9931332634866217
41,1.0,True,0.6780591126408785,0.8169922189852877,0.9922130193599129
42,0.9990234375,False,,,
43,0.9990234375,False,,,
44,1.0,True,0.7499753744766158,0.9494666913418421,0.9889241419808704
45,1.0,True,0.6482429943874853,0.8480728994488939,0.9931332634866217
46,1.0,True,0.7414161321640507,0.6812595047755541,0.9893619595012754
47,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
48,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
49,1.0,True,0.6918784554588179,0.7968268724854488,0.9961345346396336
50,1.0,True,0.7118167477449574,0.7913782669999738,0.989027412119953
