run_id,CCEI,Passed_GARP,Alpha,Rho,R_squared
1,1.0,True,0.4999619048735127,0.9581208036011677,0.9999953412994746
2,0.9990234375,False,,,
3,1.0,True,0.4999619048735127,0.9581208036011677,0.9999953412994746
4,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
5,1.0,True,0.4963593381622769,0.9469679028755941,0.9756505726924485
6,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
7,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
8,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
9,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
10,1.0,True,0.4963593381622769,0.9469679028755941,0.9756505726924485
11,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
12,1.0,True,0.5037370913458421,0.9455632024353073,0.9731953530225254
13,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
14,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
15,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
16,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
17,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
18,1.0,True,0.5037370913458421,0.9455632024353073,0.9731953530225254
19,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
20,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
21,1.0,True,0.5037370913458421,0.9455632024353073,0.9731953530225254
22,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
23,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
24,0.9990234375,False,,,
25,1.0,True,0.5037370913458421,0.9455632024353073,0.9731953530225254
26,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
27,1.0,True,0.5037370913458421,0.9455632024353073,0.9731953530225254
28,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
29,1.0,True,0.487954882062514,0.6980731206305999,0.9554212897785342
30,1.0,True,0.4999619048735127,0.9581208036011677,0.9999953412994746
31,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
32,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
33,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
34,1.0,True,0.5018773416524243,0.7999068148355828,0.9925932656873254
35,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
36,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
37,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
38,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
39,0.9990234375,False,,,
40,1.0,True,0.5037370913458421,0.9455632024353073,0.9731953530225254
41,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
42,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
43,1.0,True,0.4892446116987293,0.8084626797384917,0.956359808948663
44,1.0,True,0.5067424635492621,0.9459356050410365,0.9596880986744337
45,1.0,True,0.5057372157924279,0.6866274398776224,0.9205681468633216
46,1.0,True,0.487954882062514,0.6980731206305999,0.9554212897785342
47,1.0,True,0.5000381660622711,0.9580428210543659,0.9999953351681603
48,1.0,True,0.492950548780074,0.8972751449136511,0.9548394527251887
49,1.0,True,0.49945133201054404,0.6644697475629456,0.8777234638759208
50,1.0,True,0.5037370913458421,0.9455632024353073,0.9731953530225254
