run_id,CCEI,Passed_GARP,Alpha,Rho,R_squared
1,1.0,True,0.5060337132285279,0.6502272543154805,0.9224265649709772
2,1.0,True,0.4999619048735127,0.9581208036011677,0.9999953412994746
3,1.0,True,0.47724711381146284,0.5343717876583463,0.8272312154780044
4,1.0,True,0.462250119803506,0.469722048366755,0.8116475009254456
5,1.0,True,0.44828719890359303,0.5092861850859652,0.8354063065686984
6,1.0,True,0.5040778828042437,0.5150047413003184,0.7680375484192099
7,1.0,True,0.46378859096093317,0.5650087028425508,0.8417931754847201
8,1.0,True,0.4895382346672575,0.5048254746937209,0.7936009602832853
9,1.0,True,0.49599360043907914,0.5976218074164281,0.8824866044518392
10,0.9990234375,False,,,
11,1.0,True,0.4892566853584431,0.6003585808261567,0.8288858557495373
12,1.0,True,0.43798528555453164,0.507713651436858,0.8066645760711704
13,1.0,True,0.4743894714353582,0.5072425787024377,0.7469813885237584
14,0.9990234375,False,,,
15,1.0,True,0.48384463618671825,0.42559927115389323,0.7340709906153962
16,1.0,True,0.5043329819684935,0.5773051687599196,0.8754566540221813
17,1.0,True,0.46996815519667906,0.499389949962269,0.7918416362964441
18,1.0,True,0.490696641750052,0.611011029274575,0.8932755013841688
19,0.9990234375,False,,,
20,1.0,True,0.4895382346672575,0.5048254746937209,0.7936009602832853
21,0.9990234375,False,,,
22,1.0,True,0.49071605851819705,0.6561569585517242,0.9024319021946923
23,1.0,True,0.44828719890359303,0.5092861850859652,0.8354063065686984
24,1.0,True,0.4357296767662372,0.5012083281584369,0.6201636709229316
25,1.0,True,0.5486167946470989,0.45459369568890384,0.7269954768243762
26,1.0,True,0.46378859096093317,0.5650087028425508,0.8417931754847201
27,1.0,True,0.4750807006001815,0.5194069305708828,0.6258737752847396
28,0.9990234375,False,,,
29,0.9990234375,False,,,
30,1.0,True,0.47885346114774874,0.637891232071303,0.9038223036024677
31,0.9990234375,False,,,
32,0.9990234375,False,,,
33,0.9990234375,False,,,
34,1.0,True,0.5070596887974115,0.7581844903261946,0.9732298226417809
35,0.9990234375,False,,,
36,1.0,True,0.490696641750052,0.611011029274575,0.8932755013841688
37,1.0,True,0.4954599963355336,0.6006719360413342,0.880657071071529
38,1.0,True,0.462250119803506,0.469722048366755,0.8116475009254456
39,0.9990234375,False,,,
40,1.0,True,0.47885346114774874,0.637891232071303,0.9038223036024677
41,1.0,True,0.4892566853584431,0.6003585808261567,0.8288858557495373
42,0.7998046875,False,,,
43,1.0,True,0.47885346114774874,0.637891232071303,0.9038223036024677
44,1.0,True,0.46378859096093317,0.5650087028425508,0.8417931754847201
45,1.0,True,0.4972925832027884,0.6395756790685406,0.8780252103186715
46,1.0,True,0.5014890032584499,0.5858904890041139,0.8696144731201343
47,1.0,True,0.47724711381146284,0.5343717876583463,0.8272312154780044
48,0.9990234375,False,,,
49,1.0,True,0.47885346114774874,0.637891232071303,0.9038223036024677
50,1.0,True,0.47885346114774874,0.637891232071303,0.9038223036024677
