run_id,CCEI,Passed_GARP,Alpha,Rho,R_squared
1,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
2,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
3,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
4,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
5,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
6,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
7,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
8,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
9,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
10,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
11,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
12,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
13,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
14,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
15,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
16,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
17,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
18,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
19,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
20,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
21,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
22,1.0,True,0.869241385141037,0.3522884606117753,0.9192271256209344
23,1.0,True,0.869241385141037,0.3522884606117753,0.9192271256209344
24,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
25,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
26,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
27,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
28,1.0,True,0.869241385141037,0.3522884606117753,0.9192271256209344
29,1.0,True,0.869241385141037,0.3522884606117753,0.9192271256209344
30,1.0,True,0.9652033350857389,0.8583873644680949,0.9999999999999942
